Price,close,high,low,open,volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
date,,,,,
2025-11-24 15:30:00,274.75,275.9200134277344,270.8999938964844,270.8999938964844,4568379
2025-11-24 15:45:00,273.5050048828125,274.7251892089844,272.760009765625,274.7200012207031,1417868
2025-11-24 16:00:00,273.79998779296875,273.82000732421875,272.3500061035156,273.4800109863281,1223698
2025-11-24 16:15:00,273.0950012207031,273.8399963378906,272.67999267578125,273.7698974609375,785748
2025-11-24 16:30:00,273.67999267578125,274.0115966796875,272.6499938964844,273.0799865722656,842574
2025-11-24 16:45:00,273.7900085449219,274.2699890136719,273.5,273.67498779296875,4187811
2025-11-24 17:00:00,275.0849914550781,275.21881103515625,273.75,273.79998779296875,1035396
2025-11-24 17:15:00,275.0,275.38958740234375,274.8900146484375,275.090087890625,911956
2025-11-24 17:30:00,274.9200134277344,275.2699890136719,274.8699951171875,274.9700012207031,784366
2025-11-24 17:45:00,275.010009765625,275.1700134277344,274.44000244140625,274.9100036621094,716542
2025-11-24 18:00:00,274.8500061035156,275.20001220703125,274.7099914550781,275.010009765625,558425
2025-11-24 18:15:00,274.8500061035156,275.2099914550781,274.81500244140625,274.8399963378906,523756
2025-11-24 18:30:00,275.0,275.1369934082031,274.75,274.8500061035156,660160
2025-11-24 18:45:00,275.19000244140625,275.3500061035156,274.9100036621094,274.9949951171875,663279
2025-11-24 19:00:00,276.1700134277344,276.2900085449219,275.1499938964844,275.2051086425781,1159656
2025-11-24 19:15:00,276.1199951171875,276.510009765625,275.7799987792969,276.19000244140625,921137
2025-11-24 19:30:00,276.3384094238281,276.3699951171875,275.8500061035156,276.1199951171875,726966
2025-11-24 19:45:00,276.0299987792969,276.3500061035156,276.0,276.3299865722656,565889
2025-11-24 20:00:00,276.1700134277344,276.3399963378906,275.8999938964844,276.0199890136719,595974
2025-11-24 20:15:00,276.2195129394531,276.45001220703125,276.07000732421875,276.19000244140625,551292
2025-11-24 20:30:00,275.9859924316406,276.260009765625,275.3550109863281,276.2300109863281,931754
2025-11-24 20:45:00,276.0899963378906,276.1099853515625,275.7099914550781,275.9800109863281,579699
2025-11-24 21:00:00,276.2900085449219,276.5,275.989990234375,276.1000061035156,671428
2025-11-24 21:15:00,276.4750061035156,276.6549987792969,276.239990234375,276.2900085449219,806681
2025-11-24 21:30:00,276.79998779296875,276.9800109863281,276.44000244140625,276.4700012207031,1245436
2025-11-24 21:45:00,275.9800109863281,276.95001220703125,275.1099853515625,276.7900085449219,3658603
2025-11-25 15:30:00,279.94989013671875,280.3800048828125,275.2699890136719,275.29998779296875,5413179
2025-11-25 15:45:00,279.3800048828125,279.9200134277344,277.9100036621094,279.9200134277344,1981707
2025-11-25 16:00:00,278.864990234375,279.4200134277344,277.6600036621094,279.3999938964844,1415591
2025-11-25 16:15:00,278.9049987792969,279.25,278.19000244140625,278.8500061035156,913131
2025-11-25 16:30:00,279.56048583984375,279.6300048828125,278.75,278.8900146484375,849298
2025-11-25 16:45:00,278.8389892578125,279.6099853515625,278.5199890136719,279.54998779296875,665629
2025-11-25 17:00:00,278.3500061035156,279.04998779296875,278.3334045410156,278.8349914550781,650672
2025-11-25 17:15:00,277.8299865722656,278.70001220703125,277.7799987792969,278.3500061035156,674834
2025-11-25 17:30:00,277.8699035644531,278.0299987792969,277.6000061035156,277.82000732421875,679698
2025-11-25 17:45:00,278.6600036621094,278.739990234375,277.5,277.885009765625,664474
2025-11-25 18:00:00,278.92999267578125,279.010009765625,278.32000732421875,278.6499938964844,631080
2025-11-25 18:15:00,279.0700988769531,279.30999755859375,278.7799987792969,278.92999267578125,529427
2025-11-25 18:30:00,279.0600891113281,279.3699951171875,278.9150085449219,279.0899963378906,594530
2025-11-25 18:45:00,278.5299987792969,279.20001220703125,278.4045104980469,279.05999755859375,487713
2025-11-25 19:00:00,278.6449890136719,278.75,278.2300109863281,278.5299987792969,476646
2025-11-25 19:15:00,278.760009765625,278.80999755859375,278.42999267578125,278.6449890136719,366224
2025-11-25 19:30:00,278.63909912109375,278.7799987792969,278.5199890136719,278.7650146484375,413300
2025-11-25 19:45:00,278.29998779296875,278.70001220703125,278.2699890136719,278.6451110839844,436042
2025-11-25 20:00:00,278.3399963378906,278.3699951171875,277.8800048828125,278.2799987792969,447535
2025-11-25 20:15:00,278.0350036621094,278.3500061035156,277.7900085449219,278.3399963378906,430850
2025-11-25 20:30:00,277.9849853515625,278.05999755859375,277.69000244140625,278.0400085449219,389902
2025-11-25 20:45:00,277.510009765625,278.1449890136719,277.510009765625,277.9800109863281,449559
2025-11-25 21:00:00,277.7449951171875,278.05999755859375,277.49749755859375,277.5199890136719,530294
2025-11-25 21:15:00,277.56500244140625,277.8949890136719,277.5,277.760009765625,540040
2025-11-25 21:30:00,277.3500061035156,277.8699035644531,277.29998779296875,277.55999755859375,657443
2025-11-25 21:45:00,276.95001220703125,278.0,276.8599853515625,277.3699951171875,1790762
2025-11-26 15:30:00,277.2799987792969,279.0474853515625,276.9599914550781,276.9599914550781,2592150
2025-11-26 15:45:00,277.1023864746094,278.3662109375,276.8500061035156,277.2850036621094,1019147
2025-11-26 16:00:00,277.42498779296875,277.67999267578125,276.6300048828125,277.010009765625,923851
2025-11-26 16:15:00,277.80999755859375,277.9299011230469,276.9621887207031,277.3999938964844,550959
2025-11-26 16:30:00,277.2099914550781,277.8699951171875,277.080810546875,277.7900085449219,554042
2025-11-26 16:45:00,278.0799865722656,278.239990234375,276.80999755859375,277.22021484375,676026
2025-11-26 17:00:00,278.5899963378906,278.6499938964844,277.8660888671875,278.110107421875,584906
2025-11-26 17:15:00,279.0101013183594,279.1400146484375,278.4778137207031,278.6199951171875,695637
2025-11-26 17:30:00,279.43011474609375,279.5,278.8699951171875,279.0299987792969,673885
2025-11-26 17:45:00,279.29998779296875,279.5299987792969,279.2699890136719,279.44000244140625,884960
2025-11-26 18:00:00,279.1400146484375,279.4299011230469,278.8900146484375,279.32000732421875,572488
2025-11-26 18:15:00,279.0790100097656,279.2300109863281,278.8900146484375,279.1600036621094,455021
2025-11-26 18:30:00,279.10919189453125,279.2099914550781,278.5799865722656,279.07000732421875,491534
2025-11-26 18:45:00,278.8800048828125,279.2900085449219,278.7699890136719,279.1099853515625,506339
2025-11-26 19:00:00,278.54998779296875,279.07501220703125,278.0950012207031,278.8699951171875,470113
2025-11-26 19:15:00,278.54998779296875,278.79998779296875,278.19000244140625,278.5799865722656,403293
2025-11-26 19:30:00,278.07000732421875,278.581787109375,278.0350036621094,278.55999755859375,383993
2025-11-26 19:45:00,278.1199951171875,278.3500061035156,277.9800109863281,278.05999755859375,289647
2025-11-26 20:00:00,278.2749938964844,278.44000244140625,277.92498779296875,278.1099853515625,407368
2025-11-26 20:15:00,278.260009765625,278.4100036621094,278.2200012207031,278.260009765625,345937
2025-11-26 20:30:00,278.1600036621094,278.4599914550781,278.0899963378906,278.2601013183594,342130
2025-11-26 20:45:00,278.41009521484375,278.44000244140625,278.1400146484375,278.1700134277344,327275
2025-11-26 21:00:00,278.7099914550781,278.94000244140625,278.42999267578125,278.4366149902344,640911
2025-11-26 21:15:00,278.0799865722656,278.79998779296875,278.010009765625,278.7250061035156,642938
2025-11-26 21:30:00,278.17999267578125,278.29998779296875,277.7900085449219,278.07000732421875,604414
2025-11-26 21:45:00,277.4700012207031,278.2699890136719,277.1499938964844,278.17999267578125,8511588
2025-11-28 15:30:00,276.42010498046875,278.23919677734375,276.1099853515625,277.260009765625,2108736
2025-11-28 15:45:00,276.2701110839844,277.0799865722656,276.0199890136719,276.45001220703125,828314
2025-11-28 16:00:00,276.6700134277344,276.92999267578125,276.2200012207031,276.32000732421875,635932
2025-11-28 16:15:00,276.260009765625,276.8999938964844,276.1300048828125,276.69000244140625,467481
2025-11-28 16:30:00,276.4873962402344,276.6372985839844,276.20001220703125,276.2900085449219,387247
2025-11-28 16:45:00,276.4599914550781,276.8800048828125,276.3299865722656,276.510009765625,461166
2025-11-28 17:00:00,276.68548583984375,276.9198913574219,276.2300109863281,276.4649963378906,388825
2025-11-28 17:15:00,276.25,276.7149963378906,275.989990234375,276.69000244140625,506599
2025-11-28 17:30:00,276.4800109863281,276.55999755859375,275.98651123046875,276.2449951171875,412721
2025-11-28 17:45:00,276.6700134277344,276.79998779296875,276.3399963378906,276.4513854980469,420989
2025-11-28 18:00:00,276.56500244140625,276.7699890136719,276.5299987792969,276.6650085449219,433475
2025-11-28 18:15:00,277.04998779296875,277.16009521484375,276.42999267578125,276.5674133300781,524221
2025-11-28 18:30:00,277.010009765625,277.2900085449219,276.9007873535156,277.05999755859375,541151
2025-11-28 18:45:00,278.8599853515625,279.0,277.0,277.0,1964385
